emp_id,name,department,country,age,salary,join_date,status,email
E10646,Employee_646,Sales,India,35,152783.37,2019-02-09,On Leave,emp10646@company.com
E10647,Employee_647,Engineering,UK,50,,2015-02-08,,emp10647@company.com
E10648,Employee_648,Sales,USA,50,119390.18,2018-08-10,Active,emp10648@company.com
E10649,Employee_649,Engineering,Germany,23,53068.04,2024-12-16,Active,emp10649@company.com
E10650,Employee_650,HR,India,50,92879.03,2016-12-19,Inactive,emp10650@company.com
E10651,Employee_651,Support,Australia,48,152806.85,2015-09-12,On Leave,emp10651@company.com
E10652,Employee_652,Engineering,Germany,37,170911.51,2022-08-15,,emp10652@company.com
E10653,Employee_653,Marketing,USA,32,70993.04,2018-03-07,Inactive,emp10653@company.com
E10654,Employee_654,Marketing,India,49,41746.72,2015-03-15,Inactive,emp10654@company.com
E10655,Employee_655,HR,USA,,108106.9,2021-04-28,Active,emp10655@company.com
E10656,Employee_656,Engineering,Canada,42,106264.97,2015-11-17,,
E10657,Employee_657,Engineering,Canada,48,83670.09,2015-02-27,Active,emp10657@company.com
E10658,Employee_658,HR,UK,44,119951.13,2015-07-21,On Leave,emp10658@company.com
E10659,Employee_659,Finance,USA,54,106337.33,2016-08-24,,emp10659@company.com
E10660,Employee_660,Finance,Canada,,178058.37,2015-10-14,On Leave,emp10660@company.com
E10661,Employee_661,Marketing,Australia,51,70888.64,2021-02-10,,emp10661@company.com
E10662,Employee_662,Finance,Canada,40,169609.44,2024-11-01,,emp10662@company.com
E10663,Employee_663,Finance,Australia,30,104311.63,2019-11-01,Active,emp10663@company.com
E10664,Employee_664,Support,Australia,36,,2019-04-24,Inactive,emp10664@company.com
E10665,Employee_665,Sales,Australia,54,146606.65,2016-04-15,Inactive,emp10665@company.com
E10666,Employee_666,HR,Germany,49,115986.68,2020-01-17,On Leave,emp10666@company.com
E10667,Employee_667,HR,USA,31,35137.21,2020-06-03,Active,emp10667@company.com
E10668,Employee_668,Sales,Germany,23,52660.72,2023-03-16,,emp10668@company.com
E10669,Employee_669,Engineering,India,30,68221.4,2015-05-04,Active,emp10669@company.com
E10670,Employee_670,Sales,UK,41,53761.75,2020-12-22,Inactive,emp10670@company.com
E10671,Employee_671,Sales,Australia,38,122703.2,2017-10-28,Inactive,emp10671@company.com
E10672,Employee_672,Sales,India,22,52669.27,2015-05-11,On Leave,emp10672@company.com
E10673,Employee_673,Marketing,Australia,55,50444.49,2021-03-06,On Leave,emp10673@company.com
E10674,Employee_674,Engineering,USA,46,70793.32,2021-11-15,Active,emp10674@company.com
E10675,Employee_675,HR,Germany,58,138564.21,2023-06-23,,emp10675@company.com
E10676,Employee_676,HR,USA,39,52002.23,2020-08-10,,emp10676@company.com
E10677,Employee_677,Support,UK,60,171212.19,2016-10-15,,emp10677@company.com
E10678,Employee_678,Marketing,UK,27,136632.46,2023-07-07,Inactive,emp10678@company.com
E10679,Employee_679,HR,UK,42,52909.41,2021-11-05,Active,emp10679@company.com
E10680,Employee_680,Finance,India,49,76721.99,2024-10-05,,emp10680@company.com
E10681,Employee_681,Marketing,Australia,22,178679.32,2019-09-27,Active,emp10681@company.com
E10682,Employee_682,Sales,UK,50,140624.13,2016-11-08,Active,emp10682@company.com
E10683,Employee_683,Sales,UK,50,88007.69,2018-02-10,Active,emp10683@company.com
E10684,Employee_684,Finance,Australia,47,117704.93,2018-11-19,Inactive,emp10684@company.com
E10685,Employee_685,HR,Germany,41,141042.84,2022-10-17,Active,emp10685@company.com
E10686,Employee_686,Engineering,India,40,163937.61,2022-05-15,Inactive,emp10686@company.com
E10687,Employee_687,HR,Canada,25,65032.86,2021-03-17,Active,emp10687@company.com
E10688,Employee_688,Marketing,Germany,56,97065.47,2015-02-16,Active,emp10688@company.com
E10689,Employee_689,Support,UK,38,177760.04,2017-08-06,On Leave,emp10689@company.com
E10690,Employee_690,HR,Australia,29,129836.14,2023-02-07,,emp10690@company.com
E10691,Employee_691,Marketing,Australia,36,49523.26,2021-04-20,On Leave,emp10691@company.com
E10692,Employee_692,Engineering,USA,48,139228.69,2022-04-19,On Leave,emp10692@company.com
E10693,Employee_693,Marketing,India,43,104261.33,2021-02-28,On Leave,
E10694,Employee_694,Engineering,Canada,45,128881.88,2018-07-26,,emp10694@company.com
E10695,Employee_695,Finance,India,23,163875.37,2022-01-23,On Leave,emp10695@company.com
E10696,Employee_696,Support,Australia,49,125501.64,2019-09-16,Inactive,emp10696@company.com
E10697,Employee_697,Support,India,46,48910.05,2018-10-05,On Leave,emp10697@company.com
E10698,Employee_698,Support,Germany,58,48982.76,2023-07-09,On Leave,emp10698@company.com
E10699,Employee_699,HR,Germany,56,130460.36,2018-06-08,Active,emp10699@company.com
E10700,Employee_700,Sales,UK,42,,2019-01-17,On Leave,emp10700@company.com
E10701,Employee_701,Marketing,India,28,84630.73,2021-05-03,Inactive,emp10701@company.com
E10702,Employee_702,HR,UK,54,154054.45,2020-07-20,Active,emp10702@company.com
E10703,Employee_703,Finance,India,42,70414.99,2024-12-04,On Leave,emp10703@company.com
E10704,Employee_704,Sales,India,54,112662.87,2020-08-12,,emp10704@company.com
E10705,Employee_705,Sales,Australia,48,104045.87,2020-01-03,Active,emp10705@company.com
E10706,Employee_706,Engineering,UK,54,173281.59,2023-10-05,Active,emp10706@company.com
E10707,Employee_707,Sales,Germany,42,170162.78,2021-04-25,On Leave,emp10707@company.com
E10708,Employee_708,HR,UK,55,175822.41,2018-10-25,,emp10708@company.com
E10709,Employee_709,Sales,USA,56,81022.83,2021-02-25,Active,emp10709@company.com
E10710,Employee_710,Marketing,Australia,50,152791.24,2023-01-07,On Leave,emp10710@company.com
E10711,Employee_711,Engineering,India,58,176272.76,2016-09-23,Active,emp10711@company.com
E10712,Employee_712,Engineering,Canada,54,98588.02,2019-01-14,On Leave,emp10712@company.com
E10713,Employee_713,Marketing,Canada,29,65046.94,2018-03-01,Inactive,emp10713@company.com
E10714,Employee_714,Support,Australia,29,87469.69,2021-07-23,Active,emp10714@company.com
E10715,Employee_715,Engineering,UK,23,54724.66,2017-03-25,,emp10715@company.com
E10716,Employee_716,Sales,Canada,47,47325.65,2022-11-12,Active,emp10716@company.com
E10717,Employee_717,Finance,Canada,54,37405.55,2018-06-08,On Leave,emp10717@company.com
E10718,Employee_718,HR,India,51,162425.99,2021-05-25,Inactive,emp10718@company.com
E10719,Employee_719,Sales,India,59,103184.3,2020-09-27,Active,emp10719@company.com
E10720,Employee_720,Marketing,USA,49,139938.34,2023-09-19,On Leave,emp10720@company.com
E10721,Employee_721,Support,Australia,38,106616.53,2024-01-05,,emp10721@company.com
E10722,Employee_722,Support,UK,36,87448.14,2017-07-09,,emp10722@company.com
E10723,Employee_723,Finance,USA,41,92306.0,2017-10-04,,emp10723@company.com
E10724,Employee_724,Sales,Canada,,76458.07,2020-01-08,,emp10724@company.com
E10725,Employee_725,Sales,UK,51,51923.48,2020-02-12,Inactive,emp10725@company.com
E10726,Employee_726,Support,Australia,30,96570.82,2016-12-26,Inactive,emp10726@company.com
E10727,Employee_727,Finance,UK,60,135909.04,2021-07-08,Active,emp10727@company.com
E10728,Employee_728,Support,Australia,58,84679.45,2016-08-20,On Leave,emp10728@company.com
E10729,Employee_729,Sales,Australia,42,140364.27,2020-10-01,Active,emp10729@company.com
E10730,Employee_730,HR,Canada,53,39917.69,2020-09-07,Active,emp10730@company.com
E10731,Employee_731,Marketing,Canada,53,167263.5,2022-12-05,On Leave,emp10731@company.com
E10732,Employee_732,Support,UK,59,62893.1,2018-12-11,Inactive,emp10732@company.com
E10733,Employee_733,Marketing,UK,46,87940.76,2021-11-09,Active,emp10733@company.com
E10734,Employee_734,Finance,Germany,45,154757.97,2020-12-27,Inactive,emp10734@company.com
E10735,Employee_735,Finance,Canada,32,177792.71,2015-11-23,On Leave,emp10735@company.com
E10736,Employee_736,Sales,USA,26,154314.44,2020-10-08,,emp10736@company.com
E10737,Employee_737,Marketing,Germany,24,163314.12,2024-01-01,Active,emp10737@company.com
E10738,Employee_738,Marketing,Canada,58,62941.55,2023-06-15,,emp10738@company.com
E10739,Employee_739,Marketing,Germany,28,148066.38,2016-12-07,On Leave,emp10739@company.com
E10740,Employee_740,Finance,Australia,41,74508.62,2018-01-03,Active,emp10740@company.com
E10741,Employee_741,Marketing,Canada,48,74021.99,2023-09-10,Inactive,emp10741@company.com
E10742,Employee_742,Engineering,Canada,36,109545.44,2023-12-14,Inactive,emp10742@company.com
E10743,Employee_743,HR,India,26,,2017-01-20,On Leave,emp10743@company.com
E10744,Employee_744,Sales,India,27,57896.78,2017-09-22,,emp10744@company.com
E10745,Employee_745,Sales,India,49,53400.65,2017-09-11,,emp10745@company.com
E10746,Employee_746,HR,Germany,26,122880.62,2016-09-18,,emp10746@company.com
E10747,Employee_747,Finance,USA,60,161893.28,2021-01-18,On Leave,emp10747@company.com
E10748,Employee_748,Sales,Australia,47,162750.66,2015-03-24,On Leave,emp10748@company.com
E10749,Employee_749,Support,USA,42,168974.82,2022-11-26,,emp10749@company.com
E10750,Employee_750,Marketing,Germany,27,162994.54,2023-07-22,On Leave,emp10750@company.com
E10751,Employee_751,Finance,Canada,49,163319.37,2016-12-07,On Leave,emp10751@company.com
E10752,Employee_752,HR,USA,54,167960.21,2021-09-18,Inactive,emp10752@company.com
E10753,Employee_753,Sales,USA,49,151972.26,2018-01-08,Active,
E10754,Employee_754,Sales,India,30,111484.73,2022-05-01,,emp10754@company.com
E10755,Employee_755,Sales,Australia,56,105579.65,2020-07-05,Active,emp10755@company.com
E10756,Employee_756,HR,India,54,129412.65,2023-09-05,,
E10757,Employee_757,HR,Australia,46,179150.2,2015-02-16,,emp10757@company.com
E10758,Employee_758,Finance,UK,37,128897.48,2023-09-15,,emp10758@company.com
E10759,Employee_759,Finance,Canada,52,173640.98,2021-02-14,Inactive,emp10759@company.com
E10760,Employee_760,Marketing,Australia,48,131594.72,2018-04-08,Inactive,emp10760@company.com
E10761,Employee_761,Engineering,UK,24,,2019-11-26,,emp10761@company.com
E10762,Employee_762,Finance,Australia,57,138570.37,2022-08-28,,emp10762@company.com
E10763,Employee_763,Engineering,USA,60,127266.0,2022-03-08,Active,emp10763@company.com
E10764,Employee_764,Support,Canada,28,119387.56,2021-10-25,On Leave,emp10764@company.com
E10765,Employee_765,Marketing,Germany,42,55616.03,2024-02-15,Active,emp10765@company.com
E10766,Employee_766,Support,Germany,53,89119.89,2023-05-11,,emp10766@company.com
E10767,Employee_767,Engineering,USA,37,127923.46,2024-09-23,Active,emp10767@company.com
E10768,Employee_768,Finance,Germany,22,38555.3,2019-01-12,On Leave,emp10768@company.com
E10769,Employee_769,Engineering,India,54,48783.54,2016-09-23,On Leave,emp10769@company.com
E10770,Employee_770,Engineering,India,50,69235.62,2023-05-17,Inactive,emp10770@company.com
E10771,Employee_771,Support,UK,37,116042.5,2016-01-18,Inactive,emp10771@company.com
E10772,Employee_772,Finance,USA,49,94201.45,2021-04-01,On Leave,emp10772@company.com
E10773,Employee_773,Support,Canada,37,120902.13,2015-01-20,Inactive,emp10773@company.com
E10774,Employee_774,Marketing,USA,37,120255.18,2018-02-21,,emp10774@company.com
E10775,Employee_775,Engineering,India,49,51397.48,2020-08-06,,emp10775@company.com
E10776,Employee_776,HR,Australia,45,61733.11,2016-08-18,Active,emp10776@company.com
E10777,Employee_777,Engineering,USA,44,47173.95,2022-08-13,,emp10777@company.com
E10778,Employee_778,Finance,UK,50,48809.58,2020-06-08,Inactive,emp10778@company.com
E10779,Employee_779,Support,India,46,106713.78,2018-04-12,Inactive,emp10779@company.com
E10780,Employee_780,Marketing,USA,28,143002.77,2015-07-03,,emp10780@company.com
E10781,Employee_781,Finance,UK,54,53320.99,2021-06-07,On Leave,emp10781@company.com
E10782,Employee_782,Finance,India,37,165883.86,2020-12-28,Inactive,emp10782@company.com
E10783,Employee_783,Engineering,Australia,60,172895.89,2021-09-27,Active,emp10783@company.com
E10784,Employee_784,HR,Germany,22,141681.94,2017-10-02,,emp10784@company.com
E10785,Employee_785,Support,Australia,41,146093.9,2015-05-11,,emp10785@company.com
E10786,Employee_786,Engineering,USA,25,153138.06,2023-07-28,Active,emp10786@company.com
E10787,Employee_787,Support,UK,26,52520.31,2021-02-27,Active,emp10787@company.com
E10788,Employee_788,Support,Canada,46,52452.96,2024-01-23,On Leave,emp10788@company.com
E10789,Employee_789,HR,Australia,57,178106.8,2016-03-25,Active,emp10789@company.com
E10790,Employee_790,Sales,Germany,46,43744.2,2017-09-27,,emp10790@company.com
E10791,Employee_791,Support,Germany,33,94948.19,2018-05-02,,emp10791@company.com
E10792,Employee_792,Support,UK,47,90808.99,2016-02-10,Active,emp10792@company.com
E10793,Employee_793,HR,USA,26,124287.46,2015-12-05,Inactive,emp10793@company.com
E10794,Employee_794,Finance,Canada,57,69667.59,2017-11-28,On Leave,emp10794@company.com
E10795,Employee_795,HR,India,53,159140.25,2023-04-16,Inactive,emp10795@company.com
E10796,Employee_796,Finance,Australia,58,115123.07,2023-12-05,Active,emp10796@company.com
E10797,Employee_797,Sales,Australia,29,58343.91,2015-09-09,Inactive,emp10797@company.com
E10798,Employee_798,Sales,UK,,159166.3,2021-05-12,Inactive,emp10798@company.com
E10799,Employee_799,Sales,USA,40,106470.36,2018-02-16,Active,emp10799@company.com
E10800,Employee_800,Sales,UK,28,100759.08,2015-06-06,Active,emp10800@company.com
E10801,Employee_801,Support,India,60,111917.98,2018-10-28,Active,emp10801@company.com
E10802,Employee_802,Marketing,USA,28,85206.96,2024-07-09,Inactive,emp10802@company.com
E10803,Employee_803,Marketing,UK,47,90349.87,2021-09-06,Active,emp10803@company.com
E10804,Employee_804,Marketing,India,30,158762.97,2022-09-06,Inactive,emp10804@company.com
E10805,Employee_805,Sales,India,51,163536.87,2018-02-19,Active,emp10805@company.com
E10806,Employee_806,Engineering,USA,57,122171.75,2016-06-08,Active,emp10806@company.com
E10807,Employee_807,HR,Canada,44,92361.88,2023-09-27,,emp10807@company.com
E10808,Employee_808,Sales,Australia,23,145199.57,2017-10-13,Inactive,emp10808@company.com
E10809,Employee_809,Sales,UK,35,45450.53,2021-12-09,,emp10809@company.com
E10810,Employee_810,HR,Australia,52,41244.66,2020-09-01,,emp10810@company.com
E10811,Employee_811,Sales,Canada,40,105180.87,2017-08-15,Active,emp10811@company.com
E10812,Employee_812,HR,Canada,42,54364.41,2023-02-12,Active,emp10812@company.com
E10813,Employee_813,Marketing,Germany,47,150411.92,2017-03-07,Active,emp10813@company.com
E10814,Employee_814,Sales,UK,29,98687.0,2024-10-27,Active,emp10814@company.com
E10815,Employee_815,Marketing,Australia,30,119406.57,2019-06-14,Active,emp10815@company.com
E10816,Employee_816,Marketing,UK,44,109891.36,2018-08-09,Inactive,emp10816@company.com
E10817,Employee_817,Support,Canada,34,160539.78,2023-12-23,,emp10817@company.com
E10818,Employee_818,Engineering,USA,27,153057.66,2016-08-12,,emp10818@company.com
E10819,Employee_819,Sales,UK,31,64208.11,2024-03-08,,emp10819@company.com
E10820,Employee_820,HR,USA,37,140350.16,2023-10-10,Inactive,emp10820@company.com
E10821,Employee_821,Marketing,Canada,37,58879.76,2017-10-17,Inactive,emp10821@company.com
E10822,Employee_822,HR,India,30,149125.26,2019-05-27,On Leave,emp10822@company.com
E10823,Employee_823,Engineering,Germany,25,71885.45,2019-12-28,Inactive,emp10823@company.com
E10824,Employee_824,Sales,India,34,100367.24,2020-08-11,Active,emp10824@company.com
E10825,Employee_825,Sales,India,46,,2016-02-25,,emp10825@company.com
E10826,Employee_826,Sales,India,27,41913.31,2016-07-17,Active,emp10826@company.com
E10827,Employee_827,Support,Australia,54,108738.95,2024-12-15,,emp10827@company.com
E10828,Employee_828,Engineering,Germany,28,83926.85,2019-10-21,Inactive,emp10828@company.com
E10829,Employee_829,Engineering,Germany,28,151405.77,2018-10-16,,emp10829@company.com
E10830,Employee_830,Sales,Australia,60,146397.26,2015-02-06,Active,emp10830@company.com
E10831,Employee_831,Marketing,India,28,83764.54,2023-10-27,Inactive,
E10832,Employee_832,Finance,India,53,51518.13,2017-11-02,Inactive,emp10832@company.com
E10833,Employee_833,Engineering,Germany,45,86748.35,2024-04-03,Active,emp10833@company.com
E10834,Employee_834,Engineering,Germany,50,178144.26,2017-01-19,,emp10834@company.com
E10835,Employee_835,Finance,UK,,,2020-09-20,On Leave,emp10835@company.com
E10836,Employee_836,HR,Australia,28,108957.29,2021-08-08,Inactive,emp10836@company.com
E10837,Employee_837,Marketing,India,44,45323.64,2015-11-10,Active,emp10837@company.com
E10838,Employee_838,HR,Germany,31,68292.08,2022-10-26,Active,emp10838@company.com
E10839,Employee_839,Sales,Canada,23,128733.84,2022-09-23,,emp10839@company.com
E10840,Employee_840,HR,USA,39,,2022-07-01,Active,emp10840@company.com
E10841,Employee_841,Sales,USA,53,86850.77,2017-02-13,Inactive,
E10842,Employee_842,Support,UK,60,40190.81,2023-01-20,,emp10842@company.com
E10843,Employee_843,Marketing,USA,26,58855.01,2019-08-26,Active,emp10843@company.com
E10844,Employee_844,Support,India,58,36082.82,2023-10-15,Active,emp10844@company.com
E10845,Employee_845,Engineering,Canada,32,167468.06,2015-11-28,,emp10845@company.com
E10846,Employee_846,Sales,USA,58,170746.15,2016-06-23,,emp10846@company.com
E10847,Employee_847,Finance,Australia,52,72059.42,2018-08-19,On Leave,emp10847@company.com
E10848,Employee_848,HR,Germany,35,77977.49,2021-02-25,On Leave,emp10848@company.com
E10849,Employee_849,Engineering,Germany,40,48769.59,2020-01-23,Inactive,emp10849@company.com
E10850,Employee_850,HR,UK,34,61536.2,2017-11-10,,emp10850@company.com
E10851,Employee_851,Engineering,Canada,50,90683.63,2020-07-02,Active,emp10851@company.com
E10852,Employee_852,Finance,USA,31,70116.7,2016-11-06,,emp10852@company.com
E10853,Employee_853,Support,Australia,55,157567.71,2019-01-14,Inactive,emp10853@company.com
E10854,Employee_854,Finance,USA,57,106027.93,2016-01-12,,emp10854@company.com
E10855,Employee_855,Sales,Canada,37,151410.81,2020-01-20,Active,emp10855@company.com
E10856,Employee_856,Marketing,Germany,33,87092.99,2023-09-04,Active,emp10856@company.com
E10857,Employee_857,Sales,Germany,24,122150.14,2016-11-23,Inactive,emp10857@company.com
E10858,Employee_858,HR,UK,44,160838.48,2018-01-26,On Leave,emp10858@company.com
E10859,Employee_859,Support,Australia,25,62321.18,2023-08-01,On Leave,emp10859@company.com
E10860,Employee_860,Support,India,56,110172.32,2020-03-12,Inactive,emp10860@company.com
E10861,Employee_861,Finance,UK,56,84063.48,2022-12-26,On Leave,emp10861@company.com
E10862,Employee_862,HR,Canada,24,140651.96,2020-07-12,Inactive,emp10862@company.com
E10863,Employee_863,Finance,India,49,153753.09,2023-12-16,On Leave,emp10863@company.com
E10864,Employee_864,Sales,India,26,97653.13,2021-03-28,Active,emp10864@company.com
E10865,Employee_865,Engineering,Australia,37,50738.41,2021-12-14,,emp10865@company.com
E10866,Employee_866,Finance,Germany,53,54221.96,2018-12-12,On Leave,
E10867,Employee_867,Support,Germany,40,66145.59,2019-11-16,Active,emp10867@company.com
E10868,Employee_868,Support,Germany,50,86334.93,2021-02-10,,emp10868@company.com
E10869,Employee_869,Sales,Germany,32,144300.27,2018-04-27,Inactive,emp10869@company.com
E10870,Employee_870,Sales,Australia,58,47156.39,2022-07-28,Active,emp10870@company.com
E10871,Employee_871,Support,Canada,26,103964.39,2016-11-03,On Leave,emp10871@company.com
E10872,Employee_872,Engineering,Germany,53,38021.31,2016-11-17,Inactive,emp10872@company.com
E10873,Employee_873,Marketing,UK,48,,2018-06-28,Inactive,emp10873@company.com
E10874,Employee_874,Marketing,Canada,29,56132.12,2019-04-04,,emp10874@company.com
E10875,Employee_875,HR,Canada,39,129504.3,2016-04-27,Active,emp10875@company.com
E10876,Employee_876,Finance,Germany,30,110836.32,2021-03-17,Inactive,emp10876@company.com
E10877,Employee_877,Engineering,India,29,,2023-08-12,Active,emp10877@company.com
E10878,Employee_878,HR,Germany,46,40413.64,2021-12-19,Active,emp10878@company.com
E10879,Employee_879,Engineering,Germany,45,42828.16,2023-01-05,Inactive,emp10879@company.com
E10880,Employee_880,Sales,Canada,45,,2018-11-20,Inactive,emp10880@company.com
E10881,Employee_881,Finance,Australia,32,,2015-04-27,,emp10881@company.com
E10882,Employee_882,Engineering,India,25,102256.12,2022-03-13,Active,emp10882@company.com
E10883,Employee_883,Finance,USA,57,134028.63,2020-09-27,,emp10883@company.com
E10884,Employee_884,Finance,Canada,52,175477.72,2020-09-27,Inactive,
E10885,Employee_885,HR,Canada,50,77281.15,2023-10-28,,emp10885@company.com
E10886,Employee_886,Engineering,India,27,53492.69,2024-04-03,Active,emp10886@company.com
E10887,Employee_887,Support,UK,22,172543.63,2023-07-15,Active,emp10887@company.com
E10888,Employee_888,Sales,Australia,49,145364.7,2020-06-04,,emp10888@company.com
E10889,Employee_889,Finance,Canada,59,143633.83,2022-03-28,Inactive,emp10889@company.com
E10890,Employee_890,Sales,Germany,36,78813.03,2021-01-14,,emp10890@company.com
E10891,Employee_891,HR,UK,44,143632.85,2018-06-10,Active,emp10891@company.com
E10892,Employee_892,Marketing,India,25,86631.0,2023-03-02,Active,emp10892@company.com
E10893,Employee_893,Finance,Germany,40,179766.47,2024-02-04,Inactive,emp10893@company.com
E10894,Employee_894,Engineering,Australia,56,114752.98,2024-09-06,Inactive,emp10894@company.com
E10895,Employee_895,Engineering,Australia,30,95451.34,2022-09-18,On Leave,emp10895@company.com
E10896,Employee_896,Engineering,Canada,60,73275.88,2023-12-22,Active,emp10896@company.com
E10897,Employee_897,HR,India,,116234.42,2018-02-02,Inactive,emp10897@company.com
E10898,Employee_898,Engineering,India,37,,2018-06-11,Active,emp10898@company.com
E10899,Employee_899,HR,India,28,174964.35,2017-08-03,Active,emp10899@company.com
E10900,Employee_900,Finance,Australia,31,52891.66,2020-10-01,Inactive,emp10900@company.com
E10901,Employee_901,Marketing,Canada,44,157838.06,2018-12-13,On Leave,emp10901@company.com
E10902,Employee_902,Finance,Germany,40,155324.46,2023-05-23,Inactive,emp10902@company.com
E10903,Employee_903,Engineering,UK,56,45577.84,2019-10-23,Inactive,emp10903@company.com
E10904,Employee_904,Sales,India,60,162623.73,2019-09-25,On Leave,
E10905,Employee_905,Support,Australia,54,103163.59,2023-09-20,On Leave,emp10905@company.com
E10906,Employee_906,Sales,UK,40,51111.78,2015-02-26,,emp10906@company.com
E10907,Employee_907,Sales,USA,33,165775.09,2024-03-24,On Leave,emp10907@company.com
E10908,Employee_908,HR,Canada,53,173092.92,2017-06-23,,emp10908@company.com
E10909,Employee_909,Engineering,Canada,32,36062.96,2019-07-07,,emp10909@company.com
E10910,Employee_910,Engineering,USA,50,39749.52,2017-05-17,,emp10910@company.com
E10911,Employee_911,Marketing,Canada,55,36556.74,2015-12-09,Active,emp10911@company.com
E10912,Employee_912,Engineering,India,33,138143.0,2015-02-19,Active,emp10912@company.com
E10913,Employee_913,Marketing,India,41,98587.29,2017-02-08,Inactive,emp10913@company.com
E10914,Employee_914,Engineering,USA,28,54410.77,2020-12-24,Inactive,emp10914@company.com
E10915,Employee_915,Marketing,Canada,24,91136.05,2019-05-22,On Leave,emp10915@company.com
E10916,Employee_916,Marketing,Australia,28,178594.86,2019-10-12,Active,emp10916@company.com
E10917,Employee_917,Marketing,Australia,27,73972.57,2020-08-05,,emp10917@company.com
E10918,Employee_918,Finance,Australia,39,165374.12,2023-01-08,Active,emp10918@company.com
E10919,Employee_919,Marketing,USA,55,178915.73,2022-02-28,On Leave,emp10919@company.com
E10920,Employee_920,Finance,USA,51,145551.03,2023-06-03,Active,emp10920@company.com
E10921,Employee_921,Support,USA,59,,2018-11-20,,emp10921@company.com
E10922,Employee_922,HR,USA,28,67092.01,2024-02-14,Active,emp10922@company.com
E10923,Employee_923,Sales,Australia,52,104103.31,2021-11-21,Inactive,emp10923@company.com
E10924,Employee_924,Finance,India,60,109670.99,2023-09-09,,emp10924@company.com
E10925,Employee_925,Finance,India,46,161215.81,2018-09-17,Inactive,emp10925@company.com
E10926,Employee_926,Support,Canada,53,101302.57,2023-01-26,Active,emp10926@company.com
E10927,Employee_927,HR,USA,47,86352.07,2019-08-08,,emp10927@company.com
E10928,Employee_928,Marketing,Canada,41,126232.45,2023-02-26,,emp10928@company.com
E10929,Employee_929,Support,India,59,85787.99,2021-07-17,,emp10929@company.com
E10930,Employee_930,Sales,Germany,24,84336.43,2022-08-05,Inactive,emp10930@company.com
E10931,Employee_931,Support,UK,41,82568.73,2018-12-25,Active,emp10931@company.com
E10932,Employee_932,Marketing,India,30,,2023-04-02,Active,emp10932@company.com
E10933,Employee_933,HR,Australia,30,128445.47,2017-03-08,Inactive,emp10933@company.com
E10934,Employee_934,Engineering,Canada,34,60242.56,2019-03-03,Active,emp10934@company.com
E10935,Employee_935,Sales,USA,40,149381.95,2020-12-02,On Leave,
E10936,Employee_936,Finance,Australia,33,134889.92,2017-03-24,Active,emp10936@company.com
E10937,Employee_937,Finance,UK,31,139210.96,2018-05-02,Active,emp10937@company.com
E10938,Employee_938,Marketing,Australia,31,165115.27,2023-03-21,On Leave,emp10938@company.com
E10939,Employee_939,Support,Australia,52,62276.77,2021-04-11,,emp10939@company.com
E10940,Employee_940,Engineering,India,34,101182.5,2016-09-07,Inactive,emp10940@company.com
E10941,Employee_941,HR,UK,59,48434.2,2015-10-06,Active,emp10941@company.com
E10942,Employee_942,Marketing,Australia,56,144172.41,2017-10-19,Inactive,emp10942@company.com
E10943,Employee_943,Sales,USA,59,105592.73,2021-02-10,On Leave,emp10943@company.com
E10944,Employee_944,Engineering,Australia,25,139825.86,2016-09-19,Active,emp10944@company.com
E10945,Employee_945,Engineering,Australia,55,65285.16,2017-04-28,Inactive,emp10945@company.com
E10946,Employee_946,Support,Germany,56,90327.82,2016-07-02,Active,
E10947,Employee_947,Sales,India,40,81946.19,2015-09-04,Inactive,emp10947@company.com
E10948,Employee_948,Sales,UK,58,89004.36,2024-03-03,Active,emp10948@company.com
E10949,Employee_949,Finance,Canada,46,113239.14,2019-12-01,On Leave,emp10949@company.com
E10950,Employee_950,Marketing,Australia,54,43086.61,2016-07-05,,emp10950@company.com
E10951,Employee_951,HR,Canada,38,141779.48,2015-12-24,,emp10951@company.com
E10952,Employee_952,Finance,India,,79835.07,2015-02-04,Active,emp10952@company.com
E10953,Employee_953,Finance,USA,49,39138.77,2020-06-05,Inactive,
E10954,Employee_954,Engineering,Canada,54,60970.74,2018-05-06,On Leave,emp10954@company.com
E10955,Employee_955,Support,UK,50,68981.7,2017-08-12,On Leave,emp10955@company.com
E10956,Employee_956,HR,Canada,49,35722.68,2018-01-13,On Leave,emp10956@company.com
E10957,Employee_957,Marketing,Germany,55,161468.76,2021-09-05,On Leave,emp10957@company.com
E10958,Employee_958,Finance,Germany,52,144429.49,2024-06-23,,
E10959,Employee_959,Sales,India,24,169413.1,2017-07-12,,emp10959@company.com
E10960,Employee_960,Finance,Germany,34,82090.62,2023-12-26,Active,emp10960@company.com
E10961,Employee_961,HR,UK,43,105975.82,2020-12-28,Inactive,emp10961@company.com
E10962,Employee_962,Sales,Germany,52,164715.15,2018-01-22,,emp10962@company.com
E10963,Employee_963,HR,Australia,46,45441.65,2023-10-06,On Leave,emp10963@company.com
E10964,Employee_964,Engineering,UK,51,60598.25,2020-06-20,On Leave,emp10964@company.com
E10965,Employee_965,Engineering,India,41,132717.27,2015-08-14,Inactive,emp10965@company.com
E10966,Employee_966,Engineering,UK,57,48630.2,2016-12-25,Inactive,emp10966@company.com
E10967,Employee_967,Engineering,India,34,176739.36,2022-10-17,On Leave,emp10967@company.com
E10968,Employee_968,Sales,Canada,21,,2016-03-20,,emp10968@company.com
